legacy_batch_source,new_stage_batch,source_file,legacy_table_name,record_key,legacy_dedupe_key,target_schema,target_table,migration_priority,payload_kind,title_or_key,planned_batch08_action
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأم - الإمام الشافعي,3d54792e4f6fa131,assistant,,P1,legacy_json_content_record,الأم - الإمام الشافعي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,العدل والإنصاف في معرفة أصول الفقه والاختلاف,7409c26412994a50,assistant,,P1,legacy_json_content_record,العدل والإنصاف في معرفة أصول الفقه والاختلاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الفقه الإسلامي وأدلته - وهبة الزحيلي,8c4e9fe6e8592e66,assistant,,P1,legacy_json_content_record,الفقه الإسلامي وأدلته - وهبة الزحيلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المبسوط - السرخسي,3df71efbaeaae724,assistant,,P1,legacy_json_content_record,المبسوط - السرخسي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المدونة الكبرى - الإمام مالك,4940bbb400cb4d5f,assistant,,P1,legacy_json_content_record,المدونة الكبرى - الإمام مالك,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المغني - ابن قدامة المقدسي,ed21c343b6c1c9c2,assistant,,P1,legacy_json_content_record,المغني - ابن قدامة المقدسي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الموافقات في أصول الشريعة - الشاطبي,418085e998cf06d3,assistant,,P1,legacy_json_content_record,الموافقات في أصول الشريعة - الشاطبي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف الأهلي - التعريف والأحكام,3f7d4e9155f67f92,assistant,,P1,legacy_json_content_record,الوقف الأهلي - التعريف والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف المؤقت - حكمه,87c98f5f6102b272,assistant,,P1,legacy_json_content_record,الوقف المؤقت - حكمه,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف المشترك - الأحكام,f885a0832802591d,assistant,,P1,legacy_json_content_record,الوقف المشترك - الأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف على المساجد - الفضل والأحكام,04062b80edf0897d,assistant,,P1,legacy_json_content_record,الوقف على المساجد - الفضل والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف على النفس - الخلاف الفقهي,8bc3516bf479fa14,assistant,,P1,legacy_json_content_record,الوقف على النفس - الخلاف الفقهي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف على غير المسلمين - الحكم,26d48c3d998043b3,assistant,,P1,legacy_json_content_record,الوقف على غير المسلمين - الحكم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,دور الوقف في المجتمع الإسلامي المعاصر - يوسف القرضاوي,dd450b32b70174b7,assistant,,P1,legacy_json_content_record,دور الوقف في المجتمع الإسلامي المعاصر - يوسف القرضاوي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,شرط الواقف - الالتزام به,feb4a6c7ee353161,assistant,,P1,legacy_json_content_record,شرط الواقف - الالتزام به,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,شروط الموقوف - الفقه الإسلامي,ae08c29ab480e514,assistant,,P1,legacy_json_content_record,شروط الموقوف - الفقه الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,فتاوى الوقف - سليمان الجاسر,dcd68def35ef820a,assistant,,P1,legacy_json_content_record,فتاوى الوقف - سليمان الجاسر,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,نظارة الوقف - الشروط والأحكام,27041b5e10a284df,assistant,,P1,legacy_json_content_record,نظارة الوقف - الشروط والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف على المسجد الأقصى,f010df42272b77c5,assistant,,P1,legacy_json_content_record,الوقف على المسجد الأقصى,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,Mind the Gap: An Archaeological View of Land Tenure and Usufruct Rights Around Jerusalem,0813c503aab28ac1,assistant,,P1,legacy_json_content_record,Mind the Gap: An Archaeological View of Land Tenure and Usufruct Rights Around Jerusalem,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,متصرفية القدس أواخر العهد العثماني,2ae5ae0271103816,assistant,,P1,legacy_json_content_record,متصرفية القدس أواخر العهد العثماني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,المبسوط للسرخسي - كتاب الوقف,1ad0ee5a8db0401f,assistant,,P1,legacy_json_content_record,المبسوط للسرخسي - كتاب الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",c422c5debd34b6f3,assistant,,P1,legacy_json_content_record,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,Land privatization in nineteenth-century Ottoman Palestine,1578218809db95f5,assistant,,P1,legacy_json_content_record,Land privatization in nineteenth-century Ottoman Palestine,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,Land registry maps in Palestine during the Ottoman period,719b50fd41b8937c,assistant,,P1,legacy_json_content_record,Land registry maps in Palestine during the Ottoman period,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,تسوية وتسجيل الأراضي في القدس الشرقية: الإشكاليات، التحديات والإسقاطات,f77eaeee29643635,assistant,,P1,legacy_json_content_record,تسوية وتسجيل الأراضي في القدس الشرقية: الإشكاليات، التحديات والإسقاطات,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",3abcbb83f83b583d,assistant,,P1,legacy_json_content_record,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الوقف كأداة لزيادة القوة السياسية وتعزيزها: نموذج وقف خاصكي سلطان في العهد العثماني خلال أواخر القرن الثامن عشر,cfda79b749854d93,assistant,,P1,legacy_json_content_record,الوقف كأداة لزيادة القوة السياسية وتعزيزها: نموذج وقف خاصكي سلطان في العهد العثماني خلال أواخر القرن الثامن عشر,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الأوقاف في فلسطين: دراسة تاريخية وثائقية,38d2887408688047,assistant,,P1,legacy_json_content_record,الأوقاف في فلسطين: دراسة تاريخية وثائقية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الحجج الوقفية في سجلات محكمة القدس الشرعية (القرن 11 هـ),0100bb50e1e2d3d2,assistant,,P1,legacy_json_content_record,الحجج الوقفية في سجلات محكمة القدس الشرعية (القرن 11 هـ),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,حجة وقف مصطفى آغا (1821م),6896197cf767ba16,assistant,,P1,legacy_json_content_record,حجة وقف مصطفى آغا (1821م),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الفقه الحنبلي - تعريف الوقف,20088dc2b7fedd0c,assistant,,P1,legacy_json_content_record,الفقه الحنبلي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الفقه الحنفي - استبدال الوقف,486fe448b8169e85,assistant,,P1,legacy_json_content_record,الفقه الحنفي - استبدال الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الفقه الحنفي - تعريف الوقف,efc4c8a4e33f4598,assistant,,P1,legacy_json_content_record,الفقه الحنفي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الفقه الحنفي - شروط صحة الوقف,40d305f3c72eb1e9,assistant,,P1,legacy_json_content_record,الفقه الحنفي - شروط صحة الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,legacy_json_content,الفقه الحنفي - وقف المنقول,036c298d724311ec,assistant,,P1,legacy_json_content_record,الفقه الحنفي - وقف المنقول,stage_all_then_promote_p1_knowledge
